csi_rs_period_ms,detector,handover_count,mean_csi_overhead,mean_ctrl_overhead,mean_data_fraction,mean_dl_available_fraction,mean_mcs_index,mean_sensing_candidate_beams_when_used,mean_sinr_db,mean_ssb_overhead,mean_system_rate_bps,mean_system_rate_delta_vs_baseline_bps,mean_system_rate_delta_vs_baseline_percent,mean_tbler,mean_ue_rate_when_scheduled_bps,outage_fraction,p05_mcs_index,p05_sinr_db,p05_system_rate_bps,p05_ue_rate_when_scheduled_bps,sensing_fallback_fraction,sensing_gate_rejected_fraction,sensing_hint_usage_fraction,source,tracker,weather_id
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,25,0.013883026695526698,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.579443502708066,13.675498313297025,0.005194805194805195,4974483246.330359,0.0,0.0,0.0,332667461.8821066,0.010503224259332282,-1.0,-6.512101173400879,0.0,19437211.2642635,0.23652146464646465,0.03970302139992853,0.7634785353535354,reused_r9m010_loss_ablation_top1_ce_imm,imm_bm_v2,clear_day
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,25,0.013788404882154883,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.5786565921231692,13.807846575031027,0.005194805194805195,4981995035.775829,7511789.445469856,0.15100642767288944,0.0,333006724.5740261,0.006614999118056381,-1.0,-5.811731338500977,0.0,22438606.077974495,0.22296401515151515,0.020687048714021442,0.7770359848484848,top1ce_tracker_completion,kf_cv_bm_v2,clear_day
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,25,0.013862208393458393,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.574306732239534,13.721297329700478,0.005194805194805195,4989757451.635175,15274205.304815292,0.30705109553003246,0.0,333655676.6297674,0.01060349318358928,-1.0,-6.519786834716797,0.0,19397666.941989552,0.23620580808080807,0.04006823501408339,0.763794191919192,top1ce_tracker_completion,kf_ct_bm_v2,clear_day
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,39,0.015727212602212604,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.769119326888251,12.215632635570914,0.005194805194805195,4825644120.749521,0.0,0.0,0.0,323725809.45074767,0.019335914504561656,-1.0,-14.495755195617676,0.0,3357191.4951135586,0.43350694444444443,0.15633226776983827,0.5664930555555555,reused_r9m010_loss_ablation_top1_ce_imm,imm_bm_v2,rain_fog_day
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,39,0.01581251503126503,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.785274861722542,12.264790476226125,0.005194805194805195,4833736266.624695,8092145.875173569,0.16769048178208162,0.0,324493497.8014397,0.019358644767724236,-1.0,-14.442970275878906,0.0,3395653.400908817,0.440719696969697,0.16750458112108255,0.5592803030303031,top1ce_tracker_completion,kf_cv_bm_v2,rain_fog_day
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,39,0.015954560485810485,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.779254293595942,12.382501905938126,0.005194805194805195,4838474459.434821,12830338.685299873,0.2658782613108871,0.0,325817932.3933972,0.01769603762820551,-1.0,-14.32777214050293,0.0,3482275.6458412516,0.4679135101010101,0.19267702770660217,0.5320864898989899,top1ce_tracker_completion,kf_ct_bm_v2,rain_fog_day
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,31,0.01705146705146705,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.605774278215223,10.655153636257829,0.005194805194805195,4247768263.229887,0.0,0.0,0.0,292242087.6386031,0.023487204433711495,-1.0,-14.803629875183105,0.0,3133216.154846278,0.6993371212121212,0.6049930536836212,0.3006628787878788,reused_r9m010_loss_ablation_top1_ce_imm,imm_bm_v2,night
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,31,0.017131132756132754,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.55031267765776,10.634136623040863,0.005194805194805195,4236095466.4879713,-11672796.741915703,-0.27479834158937916,0.0,291707613.94102126,0.02318627621465586,-1.0,-14.75196361541748,0.0,3170445.3378915787,0.7223800505050505,0.6302446817455646,0.2776199494949495,top1ce_tracker_completion,kf_cv_bm_v2,night
5.0,v3_rt_anchor_beam_top1_ce_cross_agent,31,0.017385161135161132,0.09870129870129872,0.6675324675324674,0.7714285714285715,-1.0,2.7161926871735345,10.40237327700193,0.005194805194805195,4176268861.5198894,-71499401.70999765,-1.6832227484940872,0.0,288349978.9311777,0.0245152909997559,-1.0,-15.000009536743164,0.0,2998674.1867932407,0.7280618686868687,0.6351894982002965,0.2719381313131313,top1ce_tracker_completion,kf_ct_bm_v2,night
